survey_ID,sample,selfvoucher,friendvoucher,condition,num_condition,selftimesused,friendtimesused,yard_sign_request,ResponseId,SE_plant,RE_env_plant,RE_social_plant,in_sanctioning_plant,dyn_plant,SE_encourage,IN_praise_plant,RE_social_encourage,RE_env_encourage,in_encourage,competent_encourage
5663,2,2-139-0,2-139-1,norms,2,0,0,,5663,6,6,5,5,5,5,4,5,5,4,3
5664,2,2-045-0,2-045-1,norms,2,0,0,,,,,,,,,,,,,
5665,2,1-183-0,1-183-1,control,1,0,0,,,,,,,,,,,,,
5666,2,4-007-0,4-007-1,combined,4,0,0,,,,,,,,,,,,,
5667,2,3-143-0,3-143-1,efficacy,3,0,0,,,,,,,,,,,,,
5668,2,2-174-0,2-174-1,norms,2,0,0,,,,,,,,,,,,,
5669,2,3-192-0,3-192-1,efficacy,3,0,0,,,,,,,,,,,,,
5670,2,2-187-0,2-187-1,norms,2,0,0,,,,,,,,,,,,,
5671,2,4-003-0,4-003-1,combined,4,0,0,,,,,,,,,,,,,
5672,2,1-169-0,1-169-1,control,1,0,0,,5672,1,7,5,1,3,5,6,4,7,1,2
5673,2,1-065-0,1-065-1,control,1,0,0,,,,,,,,,,,,,
5674,2,3-063-0,3-063-1,efficacy,3,0,0,,,,,,,,,,,,,
5675,2,2-232-0,2-232-1,norms,2,0,0,,,,,,,,,,,,,
5676,2,1-172-0,1-172-1,control,1,0,0,,,,,,,,,,,,,
5677,2,4-110-0,4-110-1,combined,4,0,0,,,,,,,,,,,,,
5678,2,4-195-0,4-195-1,combined,4,0,0,,,,,,,,,,,,,
5679,2,2-150-0,2-150-1,norms,2,0,0,,,,,,,,,,,,,
5680,2,1-095-0,1-095-1,control,1,0,0,,,,,,,,,,,,,
5681,2,2-131-0,2-131-1,norms,2,0,0,,,,,,,,,,,,,
5682,2,3-026-0,3-026-1,efficacy,3,0,0,,,,,,,,,,,,,
5683,2,1-226-0,1-226-1,control,1,0,0,,,,,,,,,,,,,
5684,2,1-077-0,1-077-1,control,1,0,0,,,,,,,,,,,,,
5685,2,3-025-0,3-025-1,efficacy,3,0,0,,,,,,,,,,,,,
5686,2,1-072-0,1-072-1,control,1,0,0,,,,,,,,,,,,,
5687,2,1-085-0,1-085-1,control,1,0,0,,,,,,,,,,,,,
5688,2,3-161-0,3-161-1,efficacy,3,0,0,,,,,,,,,,,,,
5689,2,3-060-0,3-060-1,efficacy,3,0,0,,,,,,,,,,,,,
5690,2,2-215-0,2-215-1,norms,2,0,0,,,,,,,,,,,,,
5691,2,4-168-0,4-168-1,combined,4,0,0,,5691,2,4,4,4,6,6,4,4,4,4,3
5692,2,1-073-0,1-073-1,control,1,0,0,,,,,,,,,,,,,
5693,2,4-139-0,4-139-1,combined,4,0,0,,,,,,,,,,,,,
5694,2,3-198-0,3-198-1,efficacy,3,0,0,,,,,,,,,,,,,
5695,2,4-226-0,4-226-1,combined,4,0,0,,,,,,,,,,,,,
5696,2,1-189-0,1-189-1,control,1,0,0,,,,,,,,,,,,,
5697,2,3-148-0,3-148-1,efficacy,3,0,0,,,,,,,,,,,,,
5698,2,3-169-0,3-169-1,efficacy,3,0,0,,,,,,,,,,,,,
5699,2,1-161-0,1-161-1,control,1,0,0,,,,,,,,,,,,,
5700,2,4-121-0,4-121-1,combined,4,1,0,,5700,5,7,5,3,2,5,5,5,4,2,4
5701,2,2-038-0,2-038-1,norms,2,0,0,,,,,,,,,,,,,
5702,2,3-065-0,3-065-1,efficacy,3,0,0,,,,,,,,,,,,,
5703,2,2-083-0,2-083-1,norms,2,0,0,,,,,,,,,,,,,
5704,2,3-164-0,3-164-1,efficacy,3,0,0,,,,,,,,,,,,,
5705,2,4-228-0,4-228-1,combined,4,0,0,,5705,7,7,7,2,5,2,4,6,6,2,5
5706,2,1-005-0,1-005-1,control,1,0,0,,,,,,,,,,,,,
5707,2,3-167-0,3-167-1,efficacy,3,0,0,,,,,,,,,,,,,
5708,2,4-027-0,4-027-1,combined,4,0,0,,,,,,,,,,,,,
5709,2,1-069-0,1-069-1,control,1,0,0,,,,,,,,,,,,,
5710,2,2-075-0,2-075-1,norms,2,0,0,,,,,,,,,,,,,
5711,2,3-144-0,3-144-1,efficacy,3,0,1,,,,,,,,,,,,,
5712,2,3-037-0,3-037-1,efficacy,3,0,0,,,,,,,,,,,,,
5713,2,4-184-0,4-184-1,combined,4,0,0,,,,,,,,,,,,,
5714,2,2-105-0,2-105-1,norms,2,0,0,,,,,,,,,,,,,
5715,2,1-017-0,1-017-1,control,1,0,0,,,,,,,,,,,,,
5716,2,3-208-0,3-208-1,efficacy,3,0,0,,,,,,,,,,,,,
5717,2,3-054-0,3-054-1,efficacy,3,0,0,,,,,,,,,,,,,
5718,2,1-214-0,1-214-1,control,1,0,0,,5718,6,6,5,2,4,2,6,6,5,2,4
5719,2,2-036-0,2-036-1,norms,2,0,0,,,,,,,,,,,,,
5720,2,3-090-0,3-090-1,efficacy,3,0,0,,,,,,,,,,,,,
5721,2,3-139-0,3-139-1,efficacy,3,0,0,,5721,2,6,5,,5,5,4,5,4,3,4
5722,2,4-017-0,4-017-1,combined,4,0,0,,,,,,,,,,,,,
5723,2,3-007-0,3-007-1,efficacy,3,0,0,,5723,6,7,5,4,7,2,4,5,6,2,4
5724,2,4-060-0,4-060-1,combined,4,0,0,,,,,,,,,,,,,
5725,2,2-079-0,2-079-1,norms,2,0,0,,5725,3,6,4,7,4,6,1,4,4,2,2
5726,2,1-211-0,1-211-1,control,1,0,0,,5726,1,4,4,4,4,2,5,5,4,4,3
5727,2,2-041-0,2-041-1,norms,2,0,0,,,,,,,,,,,,,
5728,2,2-040-0,2-040-1,norms,2,0,0,,,,,,,,,,,,,
5729,2,4-012-0,4-012-1,combined,4,0,0,,5729,7,7,3,4,4,2,4,4,6,2,4
5730,2,2-008-0,2-008-1,norms,2,0,0,,,,,,,,,,,,,
5731,2,1-228-0,1-228-1,control,1,0,0,,,,,,,,,,,,,
5732,2,3-128-0,3-128-1,efficacy,3,0,0,,,,,,,,,,,,,
5733,2,2-009-0,2-009-1,norms,2,0,0,,,,,,,,,,,,,
5734,2,3-058-0,3-058-1,efficacy,3,0,0,,,,,,,,,,,,,
5735,2,1-042-0,1-042-1,control,1,0,0,,,,,,,,,,,,,
5736,2,2-103-0,2-103-1,norms,2,0,0,,,,,,,,,,,,,
5737,2,4-055-0,4-055-1,combined,4,0,0,,,,,,,,,,,,,
5738,2,4-123-0,4-123-1,combined,4,0,0,,,,,,,,,,,,,
5739,2,3-200-0,3-200-1,efficacy,3,0,0,,,,,,,,,,,,,
5740,2,4-072-0,4-072-1,combined,4,0,0,,5740,6,6,4,2,3,5,4,4,6,4,
5741,2,3-191-0,3-191-1,efficacy,3,0,0,,5741,2,6,5,2,4,6,4,5,6,4,4
5742,2,4-029-0,4-029-1,combined,4,0,0,,5742,7,7,5,2,4,2,4,4,5,2,3
5743,2,4-035-0,4-035-1,combined,4,0,0,,,,,,,,,,,,,
5744,2,2-108-0,2-108-1,norms,2,0,0,,,,,,,,,,,,,
5745,2,2-037-0,2-037-1,norms,2,0,0,,,,,,,,,,,,,
5746,2,2-204-0,2-204-1,norms,2,0,0,,,,,,,,,,,,,
5747,2,3-071-0,3-071-1,efficacy,3,0,0,,5747,4,7,6,5,4,5,4,6,5,3,4
5748,2,2-126-0,2-126-1,norms,2,0,0,,,,,,,,,,,,,
5749,2,1-139-0,1-139-1,control,1,0,0,,,,,,,,,,,,,
5750,2,3-217-0,3-217-1,efficacy,3,0,0,,,,,,,,,,,,,
5751,2,3-057-0,3-057-1,efficacy,3,0,0,,,,,,,,,,,,,
5752,2,2-018-0,2-018-1,norms,2,0,0,,,,,,,,,,,,,
5753,2,4-174-0,4-174-1,combined,4,0,0,,5753,6,6,3,2,5,3,4,5,6,2,1
5754,2,3-024-0,3-024-1,efficacy,3,0,0,,,,,,,,,,,,,
5755,2,1-087-0,1-087-1,control,1,0,0,,,,,,,,,,,,,
5756,2,3-085-0,3-085-1,efficacy,3,0,0,,,,,,,,,,,,,
5757,2,2-165-0,2-165-1,norms,2,0,0,,,,,,,,,,,,,
5758,2,4-165-0,4-165-1,combined,4,0,0,,,,,,,,,,,,,
5759,2,1-181-0,1-181-1,control,1,0,0,,,,,,,,,,,,,
5760,2,2-147-0,2-147-1,norms,2,0,0,,,,,,,,,,,,,
5761,2,4-166-0,4-166-1,combined,4,0,0,,,,,,,,,,,,,
5762,2,4-061-0,4-061-1,combined,4,0,0,,,,,,,,,,,,,
5763,2,2-136-0,2-136-1,norms,2,0,0,,,,,,,,,,,,,
5764,2,4-089-0,4-089-1,combined,4,0,0,,,,,,,,,,,,,
5765,2,1-250-0,1-250-1,control,1,0,0,,,,,,,,,,,,,
5766,2,4-040-0,4-040-1,combined,4,0,0,,,,,,,,,,,,,
5767,2,1-205-0,1-205-1,control,1,0,0,,5767,6,7,6,2,7,2,6,6,7,2,5
5768,2,4-015-0,4-015-1,combined,4,0,0,,,,,,,,,,,,,
5769,2,3-082-0,3-082-1,efficacy,3,0,1,,,,,,,,,,,,,
5770,2,3-099-0,3-099-1,efficacy,3,0,0,,,,,,,,,,,,,
5771,2,1-032-0,1-032-1,control,1,0,0,,,,,,,,,,,,,
5772,2,4-038-0,4-038-1,combined,4,0,0,,,,,,,,,,,,,
5773,2,1-168-0,1-168-1,control,1,0,0,,5773,5,6,4,4,4,5,4,5,5,4,3
5774,2,1-242-0,1-242-1,control,1,0,0,,,,,,,,,,,,,
5775,2,4-078-0,4-078-1,combined,4,0,0,,,,,,,,,,,,,
5776,2,4-158-0,4-158-1,combined,4,0,0,,,,,,,,,,,,,
5777,2,4-148-0,4-148-1,combined,4,0,0,,,,,,,,,,,,,
5778,2,3-105-0,3-105-1,efficacy,3,0,0,,,,,,,,,,,,,
5779,2,2-020-0,2-020-1,norms,2,0,0,,,,,,,,,,,,,
5780,2,3-061-0,3-061-1,efficacy,3,0,0,,,,,,,,,,,,,
5781,2,4-177-0,4-177-1,combined,4,0,0,,,,,,,,,,,,,
5782,2,3-221-0,3-221-1,efficacy,3,0,0,,5782,5,6,5,3,5,3,4,5,5,2,3
5783,2,1-129-0,1-129-1,control,1,0,0,,,,,,,,,,,,,
5784,2,2-245-0,2-245-1,norms,2,0,0,,,,,,,,,,,,,
5785,2,2-012-0,2-012-1,norms,2,0,0,,,,,,,,,,,,,
5786,2,1-105-0,1-105-1,control,1,0,0,,,,,,,,,,,,,
5787,2,3-152-0,3-152-1,efficacy,3,0,0,,,,,,,,,,,,,
5788,2,1-054-0,1-054-1,control,1,0,0,,5788,5,6,4,4,4,5,4,4,3,5,4
5789,2,3-020-0,3-020-1,efficacy,3,0,0,,,,,,,,,,,,,
5790,2,2-170-0,2-170-1,norms,2,0,0,,,,,,,,,,,,,
5791,2,1-200-0,1-200-1,control,1,0,0,,,,,,,,,,,,,
5792,2,4-205-0,4-205-1,combined,4,0,0,,,,,,,,,,,,,
5793,2,3-111-0,3-111-1,efficacy,3,0,0,,,,,,,,,,,,,
5794,2,2-034-0,2-034-1,norms,2,0,0,,5794,2,6,5,2,5,4,4,5,4,2,5
5795,2,4-171-0,4-171-1,combined,4,0,0,,,,,,,,,,,,,
5796,2,2-242-0,2-242-1,norms,2,0,0,,,,,,,,,,,,,
5797,2,1-060-0,1-060-1,control,1,0,0,,,,,,,,,,,,,
5798,2,3-228-0,3-228-1,efficacy,3,0,0,,,,,,,,,,,,,
5799,2,3-137-0,3-137-1,efficacy,3,0,0,,,,,,,,,,,,,
5800,2,2-096-0,2-096-1,norms,2,0,0,,,,,,,,,,,,,
5801,2,4-083-0,4-083-1,combined,4,0,0,,,,,,,,,,,,,
5802,2,3-122-0,3-122-1,efficacy,3,0,0,,,,,,,,,,,,,
5803,2,1-241-0,1-241-1,control,1,0,0,,,,,,,,,,,,,
5804,2,3-107-0,3-107-1,efficacy,3,0,0,,,,,,,,,,,,,
5805,2,3-248-0,3-248-1,efficacy,3,0,0,,,,,,,,,,,,,
5806,2,4-087-0,4-087-1,combined,4,0,0,,,,,,,,,,,,,
5807,2,3-028-0,3-028-1,efficacy,3,0,0,,,,,,,,,,,,,
5808,2,2-132-0,2-132-1,norms,2,0,0,,,,,,,,,,,,,
5809,2,1-016-0,1-016-1,control,1,0,0,,,,,,,,,,,,,
5810,2,2-222-0,2-222-1,norms,2,0,0,,5810,7,7,7,1,6,1,7,7,7,1,1
5811,2,3-218-0,3-218-1,efficacy,3,0,0,,,,,,,,,,,,,
5812,2,4-161-0,4-161-1,combined,4,0,0,,,,,,,,,,,,,
5813,2,3-032-0,3-032-1,efficacy,3,0,0,,,,,,,,,,,,,
5814,2,4-107-0,4-107-1,combined,4,0,0,,,,,,,,,,,,,
5815,2,1-070-0,1-070-1,control,1,0,0,,,,,,,,,,,,,
5816,2,4-101-0,4-101-1,combined,4,0,0,,,,,,,,,,,,,
5817,2,4-215-0,4-215-1,combined,4,0,0,,5817,5,7,5,2,5,6,5,5,6,5,3
5818,2,3-151-0,3-151-1,efficacy,3,0,0,,,,,,,,,,,,,
5819,2,4-224-0,4-224-1,combined,4,0,0,,,,,,,,,,,,,
5820,2,1-204-0,1-204-1,control,1,0,0,,,,,,,,,,,,,
5821,2,3-022-0,3-022-1,efficacy,3,0,0,,,,,,,,,,,,,
5822,2,2-113-0,2-113-1,norms,2,0,0,,,,,,,,,,,,,
5823,2,2-095-0,2-095-1,norms,2,0,0,,,,,,,,,,,,,
5824,2,1-019-0,1-019-1,control,1,0,0,,,,,,,,,,,,,
5825,2,4-235-0,4-235-1,combined,4,0,0,,,,,,,,,,,,,
5826,2,2-203-0,2-203-1,norms,2,0,0,,,,,,,,,,,,,
5827,2,2-030-0,2-030-1,norms,2,0,0,,,,,,,,,,,,,
5828,2,3-166-0,3-166-1,efficacy,3,0,0,,,,,,,,,,,,,
5829,2,1-240-0,1-240-1,control,1,0,0,,,,,,,,,,,,,
5830,2,1-081-0,1-081-1,control,1,0,0,,,,,,,,,,,,,
5831,2,4-249-0,4-249-1,combined,4,0,0,,5831,1,7,6,5,6,6,3,6,6,5,2
5832,2,1-140-0,1-140-1,control,1,0,0,,,,,,,,,,,,,
5833,2,2-214-0,2-214-1,norms,2,0,0,,,,,,,,,,,,,
5834,2,4-057-0,4-057-1,combined,4,0,0,,,,,,,,,,,,,
5835,2,1-201-0,1-201-1,control,1,0,0,,,,,,,,,,,,,
5836,2,3-142-0,3-142-1,efficacy,3,0,0,,,,,,,,,,,,,
5837,2,3-193-0,3-193-1,efficacy,3,0,0,,,,,,,,,,,,,
5838,2,1-144-0,1-144-1,control,1,0,0,,,,,,,,,,,,,
5839,2,1-009-0,1-009-1,control,1,0,0,,,,,,,,,,,,,
5840,2,3-199-0,3-199-1,efficacy,3,0,0,,,,,,,,,,,,,
5841,2,4-192-0,4-192-1,combined,4,0,0,,,,,,,,,,,,,
5842,2,2-198-0,2-198-1,norms,2,0,0,,,,,,,,,,,,,
5843,2,1-028-0,1-028-1,control,1,0,0,,5843,3,7,4,3,4,6,4,5,6,2,3
5844,2,3-188-0,3-188-1,efficacy,3,0,0,,,,,,,,,,,,,
5845,2,2-137-0,2-137-1,norms,2,0,0,,,,,,,,,,,,,
5846,2,3-108-0,3-108-1,efficacy,3,0,0,,,,,,,,,,,,,
5847,2,1-216-0,1-216-1,control,1,0,0,,,,,,,,,,,,,
5848,2,2-175-0,2-175-1,norms,2,0,0,,5848,6,6,4,2,6,3,4,4,5,4,3
5849,2,2-185-0,2-185-1,norms,2,0,0,,5849,2,6,5,2,,6,,6,6,2,3
5850,2,1-079-0,1-079-1,control,1,0,0,,,,,,,,,,,,,
5851,2,2-194-0,2-194-1,norms,2,0,0,,5851,5,7,6,6,6,2,7,7,7,2,4
5852,2,1-013-0,1-013-1,control,1,0,0,,,,,,,,,,,,,
5853,2,1-244-0,1-244-1,control,1,0,0,,,,,,,,,,,,,
5854,2,4-173-0,4-173-1,combined,4,0,0,,,,,,,,,,,,,
5855,2,4-063-0,4-063-1,combined,4,0,0,,5855,3,5,5,5,5,6,3,5,4,3,3
5856,2,3-168-0,3-168-1,efficacy,3,0,0,,,,,,,,,,,,,
5857,2,4-131-0,4-131-1,combined,4,1,0,,5857,6,7,4,4,4,4,6,6,6,4,4
5858,2,2-223-0,2-223-1,norms,2,0,0,,,,,,,,,,,,,
5859,2,3-207-0,3-207-1,efficacy,3,0,0,,,,,,,,,,,,,
5860,2,3-081-0,3-081-1,efficacy,3,0,0,,,,,,,,,,,,,
5861,2,1-040-0,1-040-1,control,1,0,0,,,,,,,,,,,,,
5862,2,3-195-0,3-195-1,efficacy,3,0,0,,,,,,,,,,,,,
5863,2,3-136-0,3-136-1,efficacy,3,0,0,,,,,,,,,,,,,
5864,2,3-014-0,3-014-1,efficacy,3,0,0,,,,,,,,,,,,,
5865,2,2-225-0,2-225-1,norms,2,0,0,,,,,,,,,,,,,
5866,2,2-176-0,2-176-1,norms,2,0,0,,,,,,,,,,,,,
5867,2,4-066-0,4-066-1,combined,4,0,0,,,,,,,,,,,,,
5868,2,2-069-0,2-069-1,norms,2,0,0,,,,,,,,,,,,,
5869,2,4-250-0,4-250-1,combined,4,0,0,,5869,6,6,5,2,4,6,2,4,5,2,4
5870,2,3-052-0,3-052-1,efficacy,3,0,0,,,,,,,,,,,,,
5871,2,4-113-0,4-113-1,combined,4,0,0,,,,,,,,,,,,,
5872,2,2-246-0,2-246-1,norms,2,0,0,,,,,,,,,,,,,
5873,2,1-029-0,1-029-1,control,1,0,0,,5873,2,7,6,4,4,2,4,6,6,3,4
5874,2,2-088-0,2-088-1,norms,2,0,0,,,,,,,,,,,,,
5875,2,2-206-0,2-206-1,norms,2,0,0,,,,,,,,,,,,,
5876,2,2-202-0,2-202-1,norms,2,0,0,,,,,,,,,,,,,
5877,2,4-216-0,4-216-1,combined,4,0,0,,,,,,,,,,,,,
5878,2,3-141-0,3-141-1,efficacy,3,0,0,,,,,,,,,,,,,
5879,2,1-173-0,1-173-1,control,1,0,0,,,,,,,,,,,,,
5880,2,2-102-0,2-102-1,norms,2,0,0,,,,,,,,,,,,,
5881,2,2-153-0,2-153-1,norms,2,0,0,,,,,,,,,,,,,
5882,2,4-028-0,4-028-1,combined,4,0,0,,,,,,,,,,,,,
5883,2,3-008-0,3-008-1,efficacy,3,1,0,,,,,,,,,,,,,
5884,2,4-157-0,4-157-1,combined,4,0,0,,,,,,,,,,,,,
5885,2,4-079-0,4-079-1,combined,4,0,0,,,,,,,,,,,,,
5886,2,1-248-0,1-248-1,control,1,0,0,,,,,,,,,,,,,
5887,2,4-233-0,4-233-1,combined,4,0,0,,,,,,,,,,,,,
5888,2,2-231-0,2-231-1,norms,2,0,0,,,,,,,,,,,,,
5889,2,1-108-0,1-108-1,control,1,0,0,,,,,,,,,,,,,
5890,2,3-173-0,3-173-1,efficacy,3,0,0,,,,,,,,,,,,,
5891,2,2-086-0,2-086-1,norms,2,0,0,,,,,,,,,,,,,
5892,2,2-169-0,2-169-1,norms,2,1,0,,5892,5,7,4,5,4,6,4,4,6,5,4
5893,2,2-091-0,2-091-1,norms,2,1,0,,,,,,,,,,,,,
5894,2,4-093-0,4-093-1,combined,4,0,0,,5894,7,7,5,5,6,6,5,4,5,4,3
5895,2,2-115-0,2-115-1,norms,2,0,0,,,,,,,,,,,,,
5896,2,1-107-0,1-107-1,control,1,0,0,,,,,,,,,,,,,
5897,2,4-120-0,4-120-1,combined,4,0,0,,,,,,,,,,,,,
5898,2,3-042-0,3-042-1,efficacy,3,0,0,,,,,,,,,,,,,
5899,2,2-053-0,2-053-1,norms,2,0,0,,,,,,,,,,,,,
5900,2,1-122-0,1-122-1,control,1,0,0,,,,,,,,,,,,,
5901,2,4-130-0,4-130-1,combined,4,0,0,,5901,5,7,4,4,4,5,4,4,6,4,4
5902,2,3-102-0,3-102-1,efficacy,3,0,0,,5902,5,7,4,2,5,6,3,5,6,2,4
5903,2,3-181-0,3-181-1,efficacy,3,0,0,,,,,,,,,,,,,
5904,2,1-059-0,1-059-1,control,1,0,0,,,,,,,,,,,,,
5905,2,2-058-0,2-058-1,norms,2,0,0,,,,,,,,,,,,,
5906,2,1-130-0,1-130-1,control,1,0,0,,,,,,,,,,,,,
5907,2,4-114-0,4-114-1,combined,4,0,0,,,,,,,,,,,,,
5908,2,2-140-0,2-140-1,norms,2,0,0,,,,,,,,,,,,,
5909,2,2-208-0,2-208-1,norms,2,0,0,,,,,,,,,,,,,
5910,2,2-010-0,2-010-1,norms,2,0,0,,,,,,,,,,,,,
5911,2,3-121-0,3-121-1,efficacy,3,0,0,,,,,,,,,,,,,
5912,2,4-119-0,4-119-1,combined,4,0,0,,,,,,,,,,,,,
5913,2,2-081-0,2-081-1,norms,2,0,0,,,,,,,,,,,,,
5914,2,4-135-0,4-135-1,combined,4,0,0,,5914,6,7,7,3,6,2,5,6,6,2,4
5915,2,4-241-0,4-241-1,combined,4,1,0,,5915,2,5,5,2,5,6,5,5,6,2,2
5916,2,1-237-0,1-237-1,control,1,0,0,,,,,,,,,,,,,
5917,2,4-105-0,4-105-1,combined,4,0,0,,,,,,,,,,,,,
5918,2,3-238-0,3-238-1,efficacy,3,0,0,,,,,,,,,,,,,
5919,2,1-246-0,1-246-1,control,1,0,0,,,,,,,,,,,,,
5920,2,3-016-0,3-016-1,efficacy,3,0,0,,,,,,,,,,,,,
5921,2,1-118-0,1-118-1,control,1,0,0,,,,,,,,,,,,,
5922,2,4-102-0,4-102-1,combined,4,0,0,,,,,,,,,,,,,
5923,2,1-220-0,1-220-1,control,1,0,0,,,,,,,,,,,,,
5924,2,1-128-0,1-128-1,control,1,0,0,,,,,,,,,,,,,
5925,2,4-196-0,4-196-1,combined,4,0,0,,,,,,,,,,,,,
5926,2,4-126-0,4-126-1,combined,4,0,0,,,,,,,,,,,,,
5927,2,1-176-0,1-176-1,control,1,0,0,,,,,,,,,,,,,
5928,2,2-032-0,2-032-1,norms,2,0,0,,,,,,,,,,,,,
5929,2,3-126-0,3-126-1,efficacy,3,1,0,,5929,6,5,6,2,4,2,6,6,6,2,5
5930,2,4-149-0,4-149-1,combined,4,0,0,,,,,,,,,,,,,
5931,2,4-044-0,4-044-1,combined,4,0,0,,,,,,,,,,,,,
5932,2,4-223-0,4-223-1,combined,4,0,0,,,,,,,,,,,,,
5933,2,1-091-0,1-091-1,control,1,0,0,,,,,,,,,,,,,
5934,2,1-247-0,1-247-1,control,1,0,0,,,,,,,,,,,,,
5935,2,3-147-0,3-147-1,efficacy,3,0,0,,,,,,,,,,,,,
5936,2,1-153-0,1-153-1,control,1,1,3,,,,,,,,,,,,,
5937,2,3-051-0,3-051-1,efficacy,3,0,0,,,,,,,,,,,,,
5938,2,4-069-0,4-069-1,combined,4,0,0,,,,,,,,,,,,,
5939,2,2-151-0,2-151-1,norms,2,0,0,,5939,6,7,6,2,5,2,6,6,5,1,5
5940,2,4-076-0,4-076-1,combined,4,0,0,,,,,,,,,,,,,
5941,2,4-143-0,4-143-1,combined,4,0,0,,5941,6,5,4,2,6,6,4,4,4,2,3
5942,2,3-120-0,3-120-1,efficacy,3,0,0,,,,,,,,,,,,,
5943,2,2-183-0,2-183-1,norms,2,0,0,,,,,,,,,,,,,
5944,2,4-046-0,4-046-1,combined,4,0,0,,,,,,,,,,,,,
5945,2,1-041-0,1-041-1,control,1,0,0,,,,,,,,,,,,,
5946,2,1-023-0,1-023-1,control,1,0,0,,,,,,,,,,,,,
5947,2,2-158-0,2-158-1,norms,2,0,0,,,,,,,,,,,,,
5948,2,1-116-0,1-116-1,control,1,0,0,,,,,,,,,,,,,
5949,2,3-115-0,3-115-1,efficacy,3,0,0,,5949,,7,2,4,5,,4,3,4,3,3
5950,2,1-194-0,1-194-1,control,1,0,0,,,,,,,,,,,,,
5951,2,2-046-0,2-046-1,norms,2,0,0,,,,,,,,,,,,,
5952,2,2-042-0,2-042-1,norms,2,0,0,,,,,,,,,,,,,
5953,2,2-184-0,2-184-1,norms,2,0,0,,,,,,,,,,,,,
5954,2,3-006-0,3-006-1,efficacy,3,0,0,,,,,,,,,,,,,
5955,2,1-025-0,1-025-1,control,1,0,0,,,,,,,,,,,,,
5956,2,2-072-0,2-072-1,norms,2,0,0,,,,,,,,,,,,,
5957,2,1-015-0,1-015-1,control,1,0,0,,5957,5,7,5,2,5,1,6,5,5,2,5
5958,2,2-128-0,2-128-1,norms,2,0,0,,,,,,,,,,,,,
5959,2,2-074-0,2-074-1,norms,2,0,0,,,,,,,,,,,,,
5960,2,2-142-0,2-142-1,norms,2,0,0,,,,,,,,,,,,,
5961,2,2-180-0,2-180-1,norms,2,0,0,,,,,,,,,,,,,
5962,2,3-045-0,3-045-1,efficacy,3,0,0,,,,,,,,,,,,,
5963,2,1-142-0,1-142-1,control,1,0,0,,,,,,,,,,,,,
5964,2,2-196-0,2-196-1,norms,2,1,3,,,,,,,,,,,,,
5965,2,3-209-0,3-209-1,efficacy,3,0,0,,,,,,,,,,,,,
5966,2,4-064-0,4-064-1,combined,4,0,0,,,,,,,,,,,,,
5967,2,2-015-0,2-015-1,norms,2,0,0,,,,,,,,,,,,,
5968,2,3-094-0,3-094-1,efficacy,3,0,0,,5968,3,2,3,3,4,,4,,,,
5969,2,3-023-0,3-023-1,efficacy,3,0,0,,,,,,,,,,,,,
5970,2,1-039-0,1-039-1,control,1,0,0,,5970,1,6,6,2,6,6,6,6,6,2,4
5971,2,1-154-0,1-154-1,control,1,0,0,,5971,6,6,4,6,5,4,1,4,4,3,3
5972,2,2-123-0,2-123-1,norms,2,0,0,,5972,5,7,4,2,4,4,4,5,6,2,2
5973,2,3-049-0,3-049-1,efficacy,3,0,0,,,,,,,,,,,,,
5974,2,2-141-0,2-141-1,norms,2,0,0,,,,,,,,,,,,,
5975,2,4-128-0,4-128-1,combined,4,0,0,,,,,,,,,,,,,
5976,2,4-227-0,4-227-1,combined,4,0,0,,,,,,,,,,,,,
5977,2,2-189-0,2-189-1,norms,2,0,0,,,,,,,,,,,,,
5978,2,4-232-0,4-232-1,combined,4,0,0,,5978,3,6,6,4,4,5,2,4,5,4,4
5979,2,2-182-0,2-182-1,norms,2,0,0,,,,,,,,,,,,,
5980,2,3-096-0,3-096-1,efficacy,3,0,0,,,,,,,,,,,,,
5981,2,4-045-0,4-045-1,combined,4,0,0,,,,,,,,,,,,,
5982,2,2-084-0,2-084-1,norms,2,0,0,,,,,,,,,,,,,
5983,2,1-063-0,1-063-1,control,1,0,0,,5983,2,4,2,4,2,5,3,4,6,5,4
5984,2,1-196-0,1-196-1,control,1,0,0,,,,,,,,,,,,,
5985,2,4-237-0,4-237-1,combined,4,0,0,,,,,,,,,,,,,
5986,2,2-111-0,2-111-1,norms,2,0,0,,,,,,,,,,,,,
5987,2,3-211-0,3-211-1,efficacy,3,0,0,,5987,3,6,5,4,4,7,5,5,5,2,2
5988,2,1-150-0,1-150-1,control,1,0,0,,,,,,,,,,,,,
5989,2,1-175-0,1-175-1,control,1,1,0,,5989,2,7,6,6,1,7,2,4,7,5,2
5990,2,4-067-0,4-067-1,combined,4,0,0,,,,,,,,,,,,,
5991,2,1-123-0,1-123-1,control,1,0,0,,,,,,,,,,,,,
5992,2,3-048-0,3-048-1,efficacy,3,0,0,,,,,,,,,,,,,
5993,2,3-029-0,3-029-1,efficacy,3,0,0,,,,,,,,,,,,,
5994,2,2-087-0,2-087-1,norms,2,0,0,,5994,4,6,3,4,4,2,4,5,6,4,
5995,2,4-236-0,4-236-1,combined,4,0,0,,,,,,,,,,,,,
5996,2,4-175-0,4-175-1,combined,4,0,0,,5996,6,3,5,2,5,2,4,5,7,2,3
5997,2,1-133-0,1-133-1,control,1,0,0,,,,,,,,,,,,,
